ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,beans,cassava_flour,cassava_flour_fao,maize,maize_flour,millet,millet_fao,oil,salt,sorghum,sorghum_fao,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_cassava_flour,h_cassava_flour,l_cassava_flour,c_cassava_flour,inflation_cassava_flour,trust_cassava_flour,o_cassava_flour_fao,h_cassava_flour_fao,l_cassava_flour_fao,c_cassava_flour_fao,inflation_cassava_flour_fao,trust_cassava_flour_fao,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_maize_flour,h_maize_flour,l_maize_flour,c_maize_flour,inflation_maize_flour,trust_maize_flour,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_millet_fao,h_millet_fao,l_millet_fao,c_millet_fao,inflation_millet_fao,trust_millet_fao,o_oil,h_oil,l_oil,c_oil,inflation_oil,trust_oil,o_salt,h_salt,l_salt,c_salt,inflation_salt,trust_salt,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_sorghum_fao,h_sorghum_fao,l_sorghum_fao,c_sorghum_fao,inflation_sorghum_fao,trust_sorghum_fao,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2015-09-01,2015,9,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2443.61,2567.73,2319.49,2410.2,36.0,6.5,1110.64,1172.67,1048.6,1048.74,5.81,8.5,1057.78,1120.39,983.82,983.82,-1.07,8.4,723.59,779.02,674.42,779.02,38.75,6.1,1511.74,1588.0,1446.08,1588.0,6.1,7.3,1791.24,1885.44,1697.04,1756.72,1.03,7.8,1817.05,1860.85,1773.25,1810.55,4.51,8.9,5856.32,6025.96,5686.67,5911.3,2.27,9.0,1876.84,1965.56,1754.79,1754.79,-3.44,9.2,1153.11,1265.4,1095.69,1265.4,55.62,6.3,971.37,1077.23,932.45,1077.23,16.51,8.8,0.78,0.8,0.76,0.8,12.52,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2015-10-01,2015,10,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2313.92,2443.29,2184.54,2289.63,33.74,6.5,1053.83,1113.13,994.53,1008.88,6.61,8.5,1006.75,1064.83,948.67,970.21,1.83,8.4,773.23,889.77,719.13,889.77,61.13,6.1,1562.6,1633.8,1491.4,1614.42,14.93,7.3,1781.39,1873.65,1688.76,1688.76,0.28,7.8,1817.32,1860.08,1774.57,1784.87,5.01,8.9,5931.74,6103.07,5760.4,5906.3,2.16,9.0,1800.79,1882.13,1719.45,1839.25,0.69,9.2,1258.18,1329.18,1187.17,1197.43,42.08,6.3,1079.46,1129.14,1029.78,1044.1,15.15,8.8,0.8,0.82,0.78,0.79,13.22,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2015-11-01,2015,11,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2320.17,2443.79,2196.56,2303.91,36.33,6.5,1011.66,1069.02,954.29,1051.55,7.43,8.5,967.53,1024.95,910.11,993.54,0.23,8.4,890.86,950.06,831.66,939.25,61.39,6.1,1632.42,1704.04,1560.8,1640.69,20.55,7.3,1719.14,1930.5,1630.62,1930.5,15.09,7.8,1791.24,1886.42,1749.56,1886.42,10.59,8.9,5908.11,6077.96,5738.25,5835.72,1.74,9.0,1819.28,1904.97,1733.58,1823.57,-2.34,9.2,1211.65,1275.55,1147.76,1150.05,35.32,6.3,1043.77,1111.63,997.41,1111.63,20.45,8.8,0.79,0.81,0.77,0.81,15.54,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2015-12-01,2015,12,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2280.19,2405.29,2153.45,2153.45,26.22,6.5,1058.11,1118.25,997.97,1074.27,12.11,8.5,1011.26,1070.24,952.29,1037.18,6.76,8.4,936.0,1000.37,871.63,914.58,51.12,6.1,1652.15,1722.65,1581.65,1634.16,16.49,7.3,1927.54,2031.22,1823.85,1824.78,4.99,7.8,1894.82,1942.5,1847.13,1871.13,9.1,8.9,5824.64,6115.4,5657.66,6115.4,7.33,9.0,1823.69,1914.51,1738.22,1914.51,5.86,9.2,1161.78,1220.89,1102.66,1165.28,35.72,6.3,1113.38,1163.31,1063.45,1069.46,15.58,8.8,0.81,0.83,0.79,0.8,14.69,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2016-01-01,2016,1,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2144.62,2266.03,2027.43,2266.03,18.32,6.5,1082.21,1144.12,1020.3,1071.59,4.61,8.5,1036.2,1097.94,974.46,1005.87,-2.4,8.4,918.58,983.53,812.61,812.61,13.32,6.1,1653.08,1721.85,1558.15,1558.15,9.95,7.3,1879.27,1977.07,1781.47,1938.25,11.26,7.8,1878.5,1924.78,1832.22,1884.06,8.94,8.9,6120.0,6299.74,5940.25,5960.31,6.67,9.0,1878.19,1968.09,1788.3,1867.97,3.07,9.2,1170.59,1225.17,1116.01,1142.43,27.76,6.3,1068.81,1115.46,1022.16,1023.28,5.93,8.8,0.81,0.82,0.79,0.8,10.27,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2016-02-01,2016,2,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2319.72,2443.28,2196.16,2424.64,4.21,6.5,1078.78,1141.01,1016.55,1099.45,1.79,8.5,1024.98,1085.02,964.93,1060.93,-1.96,8.4,812.96,870.1,755.82,823.43,11.26,6.1,1546.38,1663.42,1476.52,1663.42,12.92,7.3,1894.57,1997.87,1791.28,1917.72,12.34,7.8,1891.47,1936.89,1846.05,1922.16,12.05,8.9,6022.15,6208.62,5847.12,6208.62,11.7,9.0,1875.27,1963.5,1787.04,1901.95,5.13,9.2,1151.72,1226.72,1101.97,1226.72,34.22,6.3,1022.02,1099.33,978.41,1099.33,17.48,8.8,0.8,0.83,0.78,0.83,11.15,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2016-03-01,2016,3,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2419.78,2552.41,2287.15,2460.29,6.27,6.5,1108.23,1215.93,1043.93,1215.93,12.23,8.5,1058.3,1191.74,994.8,1191.74,10.22,8.4,822.64,882.57,762.71,871.74,24.62,6.1,1651.27,1732.36,1570.18,1678.18,13.56,7.3,1940.79,2042.23,1839.35,2021.86,16.77,7.8,1930.06,2007.6,1884.4,2007.6,14.56,8.9,6147.07,6329.94,5964.2,6222.19,7.78,9.0,1891.01,2070.88,1800.67,2070.88,14.73,9.2,1224.37,1280.04,1168.71,1185.84,21.91,6.3,1101.09,1149.84,1052.35,1128.68,14.94,8.8,0.84,0.86,0.82,0.86,12.3,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2016-04-01,2016,4,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2458.95,2594.25,2323.65,2509.87,11.26,6.5,1232.72,1303.43,1162.0,1245.76,4.45,8.5,1206.77,1277.75,1135.79,1204.72,-1.75,8.4,870.42,935.23,805.62,920.03,2.1,6.1,1681.69,1759.46,1603.92,1649.43,6.6,7.3,2003.56,2110.07,1897.04,2031.84,15.54,7.8,2016.65,2066.05,1967.25,2009.74,8.54,8.9,6305.32,6487.09,6123.54,6297.01,10.2,9.0,1997.28,2094.79,1899.76,2054.16,-1.42,9.2,1197.29,1248.04,1146.54,1157.56,-0.79,6.3,1129.86,1177.79,1081.93,1121.34,4.13,8.8,0.87,0.89,0.84,0.86,6.89,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2016-05-01,2016,5,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2506.39,2645.12,2367.66,2467.45,10.47,6.5,1261.75,1334.75,1188.76,1289.02,28.0,8.5,1211.02,1283.0,1139.03,1262.28,25.41,8.4,919.25,989.08,849.41,926.7,3.8,6.1,1678.94,1752.71,1605.16,1634.8,0.77,7.3,2045.35,2151.61,1868.92,1868.92,-0.16,7.8,2017.95,2066.17,1940.35,1940.35,6.01,8.9,6272.71,6455.0,6090.41,6181.81,8.52,9.0,2039.87,2157.37,1942.69,2157.37,21.71,9.2,1167.44,1214.66,1104.85,1104.85,-6.03,6.3,1121.42,1166.65,1016.03,1016.03,-9.15,8.8,0.86,0.88,0.84,0.84,6.4,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2016-06-01,2016,6,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2445.07,2582.17,2307.97,2454.49,0.47,6.5,1305.51,1381.56,1208.1,1208.1,9.95,8.5,1274.58,1350.18,1198.98,1213.59,15.52,8.4,927.17,999.54,854.8,965.28,2.44,6.1,1624.75,1696.57,1552.93,1636.76,3.43,7.3,1879.59,1978.13,1781.05,1927.88,4.07,7.8,1947.01,1994.94,1899.09,1978.07,7.68,8.9,6186.67,6364.71,6008.62,6231.54,12.41,9.0,2112.1,2214.23,2009.97,2172.96,21.47,9.2,1116.86,1181.22,1070.99,1181.22,-1.08,6.3,1013.62,1097.43,968.41,1097.43,-2.43,8.8,0.84,0.86,0.82,0.85,6.2,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2016-07-01,2016,7,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2462.58,2599.69,2269.28,2269.28,2.27,6.5,1216.26,1287.51,1145.01,1247.37,20.39,8.5,1225.95,1298.78,1153.12,1287.41,24.96,8.4,963.15,1040.22,886.09,961.05,20.49,6.1,1631.08,1820.94,1561.2,1820.94,15.06,7.3,1922.49,2147.03,1821.49,2147.03,18.94,7.8,1985.78,2089.03,1937.73,2089.03,15.1,8.9,6209.65,6510.24,6031.35,6510.24,15.03,9.0,2154.14,2257.49,2050.8,2251.31,22.79,9.2,1179.53,1229.95,1129.11,1200.49,0.67,6.3,1099.07,1150.25,1047.89,1089.07,0.58,8.8,0.85,0.88,0.83,0.88,12.15,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2016-08-01,2016,8,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2229.38,2355.96,2102.8,2346.13,0.88,6.5,1257.87,1331.92,1173.73,1173.73,6.6,8.5,1293.6,1371.01,1190.37,1190.37,12.15,8.4,963.25,1041.91,848.04,848.04,17.7,6.1,1809.22,1908.04,1706.8,1706.8,12.74,7.3,2171.89,2286.68,2057.11,2098.59,17.81,7.8,2098.59,2152.84,2012.76,2012.76,11.18,8.9,6550.99,6741.95,6052.6,6052.6,4.23,9.0,2215.03,2322.39,2071.91,2071.91,8.35,9.2,1205.7,1253.25,1158.14,1204.12,5.53,6.3,1089.23,1137.39,1041.06,1124.11,15.41,8.8,0.89,0.91,0.85,0.85,8.28,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2016-09-01,2016,9,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2421.27,2552.45,2290.08,2462.35,2.16,6.5,1178.35,1248.11,1108.6,1199.5,14.38,8.5,1209.77,1281.34,1138.2,1229.24,24.95,8.4,850.32,972.54,781.78,972.54,24.84,6.1,1755.93,1846.2,1665.66,1832.97,15.43,7.3,2130.43,2242.03,2018.84,2203.31,25.42,7.8,2020.02,2073.54,1966.49,2064.83,14.04,8.9,6079.03,6268.05,5890.01,6096.71,3.14,9.0,2125.56,2224.31,2026.81,2067.73,17.83,9.2,1210.99,1254.95,1167.03,1226.43,-3.08,6.3,1125.07,1172.99,1077.14,1164.79,8.13,8.8,0.85,0.88,0.82,0.88,9.58,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2016-10-01,2016,10,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2440.21,2578.59,2301.83,2332.98,1.89,6.5,1206.48,1278.25,1125.16,1125.16,11.53,8.5,1230.41,1304.54,1156.27,1177.41,21.36,8.4,964.17,1069.62,887.89,1069.62,20.21,6.1,1831.01,1924.38,1737.63,1789.69,10.86,7.3,2160.33,2276.87,2043.79,2152.08,27.44,7.8,2073.2,2127.33,2019.06,2069.37,15.94,8.9,5969.67,6451.57,5782.48,6451.57,9.23,9.0,2084.64,2183.65,1985.63,2151.01,16.95,9.2,1231.37,1273.16,1189.59,1213.03,1.3,6.3,1166.08,1214.22,1117.94,1172.55,12.3,8.8,0.88,0.9,0.85,0.88,11.07,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2016-11-01,2016,11,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2330.66,2462.19,2199.13,2380.93,3.34,6.5,1127.35,1194.75,1059.96,1183.75,12.57,8.5,1198.55,1269.72,1127.39,1230.37,23.84,8.4,1073.98,1157.41,990.55,1083.6,15.37,6.1,1803.22,1889.42,1717.02,1851.92,12.87,7.3,2167.12,2370.99,2054.16,2370.99,22.82,7.8,2077.48,2141.31,2024.76,2141.31,13.51,8.9,6552.97,6762.49,6317.32,6317.32,8.25,9.0,2122.68,2226.12,2019.24,2105.8,15.48,9.2,1221.77,1260.68,1182.85,1217.14,5.83,6.3,1173.05,1219.08,1127.01,1205.04,8.4,8.8,0.88,0.9,0.86,0.89,10.87,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2016-12-01,2016,12,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2416.99,2551.86,2282.11,2444.93,13.54,6.5,1191.19,1262.37,1120.01,1244.85,15.88,8.5,1229.01,1303.59,1154.44,1289.72,24.35,8.4,1078.8,1165.58,992.03,1099.28,20.2,6.1,1842.79,1928.7,1756.89,1908.76,16.8,7.3,2335.45,2461.26,2209.64,2416.71,32.44,7.8,2150.51,2205.26,2095.76,2147.0,14.74,8.9,6376.71,6580.49,6172.93,6336.75,3.62,9.0,2114.75,2216.61,2012.9,2145.09,12.04,9.2,1224.0,1260.55,1167.74,1167.74,0.21,6.3,1206.0,1251.65,1110.63,1110.63,3.85,8.8,0.9,0.92,0.88,0.9,11.94,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2017-01-01,2017,1,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2448.28,2673.91,2309.08,2673.91,18.0,6.5,1256.39,1331.57,1181.21,1265.63,18.11,8.5,1309.31,1387.64,1230.98,1375.29,36.73,8.4,1103.26,1193.41,1013.11,1161.02,42.88,6.1,1926.17,2013.29,1839.05,1963.08,25.99,7.3,2437.76,2691.02,2310.2,2691.02,38.84,7.8,2155.63,2209.04,2102.23,2189.0,16.18,8.9,6247.24,6447.57,5918.91,5918.91,-0.69,9.0,2132.52,2236.86,2028.19,2129.3,13.99,9.2,1179.84,1217.27,1090.82,1090.82,-4.52,6.3,1108.62,1153.9,1063.34,1109.84,8.46,8.8,0.9,0.92,0.88,0.91,14.75,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2017-02-01,2017,2,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2733.08,2884.72,2581.45,2682.94,10.65,6.5,1277.27,1354.23,1154.61,1154.61,5.02,8.5,1375.59,1459.27,1291.91,1331.76,25.53,8.4,1154.33,1251.12,1057.54,1084.62,31.72,6.1,1971.1,2057.93,1884.26,2022.56,21.59,7.3,2627.82,2771.96,2483.68,2627.59,37.02,7.8,2198.05,2251.53,2144.56,2171.0,12.95,8.9,5934.92,6130.45,5745.57,6130.45,-1.26,9.0,2131.72,2235.89,2027.54,2130.75,12.03,9.2,1105.03,1147.62,1062.44,1136.51,-7.35,6.3,1109.36,1152.33,1066.4,1112.75,1.22,8.8,0.92,0.94,0.9,0.92,10.2,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2017-03-01,2017,3,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2618.73,2771.61,2465.85,2691.02,9.38,6.5,1157.74,1227.59,1087.89,1112.86,-8.48,8.5,1355.82,1437.07,1274.58,1394.18,16.99,8.4,1093.52,1193.31,1001.87,1193.31,36.89,6.1,2053.25,2141.35,1965.15,2115.85,26.08,7.3,2629.69,2769.34,2490.04,2506.54,23.97,7.8,2179.27,2231.27,2127.26,2153.6,7.27,8.9,6055.7,6250.37,5861.03,6028.11,-3.12,9.0,2130.94,2235.8,2026.08,2147.5,3.7,9.2,1138.17,1213.98,1095.85,1213.98,2.37,6.3,1112.72,1249.39,1071.76,1249.39,10.69,8.8,0.92,0.94,0.9,0.93,8.9,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2017-04-01,2017,4,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2729.24,3080.61,2575.23,3080.61,22.74,6.5,1114.4,1182.05,1046.74,1135.66,-8.84,8.5,1392.38,1477.67,1307.1,1422.42,18.07,8.4,1179.04,1440.74,1078.06,1440.74,56.6,6.1,2118.96,2288.59,2027.19,2288.59,38.75,7.3,2466.58,2599.36,2162.55,2162.55,6.43,7.8,2161.53,2212.14,2110.91,2143.48,6.65,8.9,6112.61,6696.8,5924.74,6696.8,6.35,9.0,2141.11,2307.22,2034.81,2307.22,12.32,9.2,1212.46,1292.26,1162.92,1292.26,11.64,6.3,1253.28,1313.04,1195.97,1313.04,17.1,8.8,0.94,0.99,0.92,0.99,15.5,9.0
